timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1534798017976,2032,POST /purchases,200,OK,Point of Sales API 1-5,text,true,,443,1953,37,37,2032,0,47
1534798010699,9670,POST /purchases,200,OK,Point of Sales API 1-15,text,true,,443,1953,38,38,9670,0,53
1534798012010,8436,POST /purchases,200,OK,Point of Sales API 1-10,text,true,,443,1953,38,38,8436,0,53
1534798012622,8066,POST /purchases,200,OK,Point of Sales API 1-13,text,true,,443,1953,38,38,8066,0,9
1534798010541,11386,POST /purchases,200,OK,Point of Sales API 1-30,text,true,,443,1953,39,39,11386,0,51
1534798011740,10575,POST /purchases,200,OK,Point of Sales API 1-31,text,true,,443,1953,39,39,10575,0,52
1534797996891,25596,POST /purchases,200,OK,Point of Sales API 1-16,text,true,,443,1953,39,39,25596,0,60
1534797993084,30056,POST /purchases,502,Bad Gateway,Point of Sales API 1-3,text,false,Test failed: code expected to contain /200/,504,1953,40,40,30056,0,48
1534798016543,7989,POST /purchases,200,OK,Point of Sales API 1-35,text,true,,443,1953,41,41,7989,0,61
1534798014991,9908,POST /purchases,200,OK,Point of Sales API 1-1,text,true,,443,1953,41,41,9908,0,53
1534798022316,3050,POST /purchases,200,OK,Point of Sales API 1-31,text,true,,443,1953,42,42,3050,0,58
1534798014141,11425,POST /purchases,200,OK,Point of Sales API 1-33,text,true,,443,1953,42,42,11425,0,52
1534798015342,10673,POST /purchases,200,OK,Point of Sales API 1-34,text,true,,443,1953,42,42,10673,0,52
1534798022543,3921,POST /purchases,200,OK,Point of Sales API 1-40,text,true,,443,1953,43,43,3921,0,51
1534798014972,11932,POST /purchases,200,OK,Point of Sales API 1-9,text,true,,443,1953,43,43,11932,0,52
1534797997340,30066,POST /purchases,502,Bad Gateway,Point of Sales API 1-19,text,false,Test failed: code expected to contain /200/,504,1953,44,44,30066,0,62
1534797998400,29390,POST /purchases,200,OK,Point of Sales API 1-2,text,true,,443,1953,44,44,29390,0,0
1534798016775,11219,POST /purchases,200,OK,Point of Sales API 1-23,text,true,,443,1953,44,44,11219,0,49
1534798016386,11608,POST /purchases,200,OK,Point of Sales API 1-6,text,true,,443,1953,44,44,11608,0,6
1534798023743,5026,POST /purchases,200,OK,Point of Sales API 1-41,text,true,,443,1953,45,45,5026,0,51
1534798020143,10270,POST /purchases,200,OK,Point of Sales API 1-38,text,true,,443,1953,46,46,10270,0,61
1534798019806,10792,POST /purchases,200,OK,Point of Sales API 1-14,text,true,,443,1953,46,46,10792,0,59
1534798026015,5072,POST /purchases,200,OK,Point of Sales API 1-34,text,true,,443,1953,47,47,5072,0,49
1534798001279,30005,POST /purchases,502,Bad Gateway,Point of Sales API 1-21,text,false,Test failed: code expected to contain /200/,504,1953,47,47,30005,0,0
1534798018993,12637,POST /purchases,200,OK,Point of Sales API 1-4,text,true,,443,1953,47,47,12637,0,51
1534798026905,4758,POST /purchases,200,OK,Point of Sales API 1-9,text,true,,443,1953,47,47,4758,0,60
1534798022489,9243,POST /purchases,200,OK,Point of Sales API 1-16,text,true,,443,1953,47,47,9243,0,54
1534798021342,10826,POST /purchases,200,OK,Point of Sales API 1-39,text,true,,443,1953,48,48,10826,0,51
1534798020448,11856,POST /purchases,200,OK,Point of Sales API 1-10,text,true,,443,1953,48,48,11856,0,56
1534798024899,7722,POST /purchases,200,OK,Point of Sales API 1-1,text,true,,443,1953,48,48,7722,0,57
1534798027994,5075,POST /purchases,200,OK,Point of Sales API 1-23,text,true,,443,1953,48,48,5075,0,50
1534798020008,13806,POST /purchases,200,OK,Point of Sales API 1-5,text,true,,443,1953,49,49,13806,0,56
